PERÍODO,EMPRESA,LOCALIDAD,PROVINCIA,INSUMO,"CUPO TOTAL ASIGNADO ","PRODUCCIÓN ","VENTAS TOTALES ","PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA (antes AXION ENERGY ARGENTINA S.A.)","PETROBRAS ARGENTINA S.A.","FOX PETROL S.A.","REFINERÍA DEL NORTE S.A.","SHELL ARGENTINA C.A.P.S.A.","YPF S.A.","ENERGÍA Y DERIVADOS DEL PETRÓLEO S.A.","OIL COMBUSTIBLES S.A.","TRAFIGURA ARGENTINA S.A.","REFI PAMPA S.A."
2016/03/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2072,0,"2135,742261528743",0,0,0,0,0,"2135,7422",0,0,0,0
2016/03/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7296,"7456,6771951989895","7702,779532533165","791,68667","605,93809",0,"1861,7056","840,08843","3278,8376",0,"324,52305",0,0
2016/03/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6875,"6986,734049273531","6880,606443461782",0,0,0,0,0,"6880,6064",0,0,0,0
2016/03/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",1080,"1289,9557801642452","1108,022741629817","384,08085",0,0,0,"472,52053",0,0,"251,42135",0,0
2016/03/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12485,"12218,319646241313","12463,941882501578","2598,1427","1237,5489",0,0,"1977,9911","6650,259",0,0,0,0
2016/03/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1224,"65,68540745420088","1165,0915982312065",0,0,0,0,"688,94504","476,14655",0,0,0,0
2016/03/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5504,"5623,10802274163","5453,316487681617","1647,1762",0,0,0,"471,88881","3001,415",0,"332,83638",0,0
2016/04/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,10961,"10976,083385975995","10814,129879974731","2190,46","505,14",0,0,"1846,51","6272,02",0,0,0,0
2016/04/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",8192,0,"4733,998736576122",299,0,0,0,3522,913,0,0,0,0
2016/04/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",416,"785,3190145293747","437,094125078964",0,0,0,0,0,"437,09",0,0,0,0
2016/04/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2557,0,"2524,24510423247",0,0,0,0,0,"2524,25",0,0,0,0
2016/04/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2855,"2593,7965887555274","2187,8332280480104","1138,5","257,36",0,0,0,"543,68",0,"248,29",0,0
2016/04/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,4711,"4346,595072646873","4704,559949463045","602,6","371,57",0,0,"1534,69","1596,46",0,"599,24",0,0
2016/04/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",6989,"4518,180669614656","4525,009981048642","850,71",0,0,0,"1376,4","2153,06",0,"144,84",0,0
2016/04/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",3382,0,"2164,749968414403",0,0,0,0,0,"2164,75",0,0,0,0
2016/04/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",11462,"8802,463676563486","8357,419962097283","655,96","930,12",0,"1634,4","1203,88","3465,04",0,"468,02",0,0
2016/04/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7200,"7474,415666456096","7191,408717624763",0,0,0,0,0,"7191,41",0,0,0,0
2016/04/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",1924,"1514,8452305748579","1451,6740366392926","866,71",0,0,0,"400,51",0,0,"184,46",0,0
2016/04/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,11794,"12124,320909665192","11840,202147820595","2744,6","1007,76",0,0,"1906,74","6181,11",0,0,0,0
2016/04/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1432,"2244,169298799747","1017,9399873657611",0,0,0,0,"653,32","364,62",0,0,0,0
2016/04/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4544,"5289,488313329122","4529,279974731522","1540,9",0,0,0,"399,37","2232,57",0,"356,44",0,0
2016/05/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,9416,"9724,131396083385","9478,572331017056","2188,97","403,39",0,0,"1847,8","5038,43",0,0,0,0
2016/05/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6200,"4505,003158559697","5001,996209728364",302,0,0,0,3597,1103,0,0,0,0
2016/05/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",703,0,"691,9393556538218",0,0,0,0,0,"691,94",0,0,0,0
2016/05/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2138,"1418,344914718888","1833,3796588755526",0,0,0,0,0,"1833,38",0,0,0,0
2016/05/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2468,"1540,8212255211622","2460,8338597599495","1439,71","218,34",0,0,0,"590,57",0,"212,2",0,0
2016/05/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,3767,"5334,226152874289","3795,022109917878","566,01","144,62",0,0,"1495,59","1011,95",0,"576,84",0,0
2016/05/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",5804,"4404,763108022742","5430,208464939988","773,32",0,0,0,"1301,83","3069,29",0,"285,77",0,0
2016/05/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2635,"774,0619077700568","2672,6089703095386",0,0,0,0,0,"2672,61",0,0,0,0
2016/05/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",9845,"10025,811749842072","9971,95198989261","1364,27","614,5",0,"1433,25","1206,95","4994,43",0,"358,54",0,0
2016/05/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6215,"6794,693619709413","6707,517372078332",0,0,0,0,0,"6707,52",0,0,0,0
2016/05/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2223,"1372,07833228048","1780,1642451042326","1114,34",0,0,0,"406,83",0,0,259,0,0
2016/05/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,10169,"12681,869867340494","10178,11749842072","2218,96","719,24",0,0,"1873,58","5366,34",0,0,0,0
2016/05/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1167,0,"1131,295009475679",0,0,0,0,"695,41","435,88",0,0,0,0
2016/05/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,3616,"4083,423878711308","3640,4042956411877","1255,12",0,0,0,"368,19","1842,17",0,"174,93",0,0
2016/06/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,9853,"9689,096651926722","9853,559949463046","2194,72","328,59",0,0,"1481,14","5849,11",0,0,0,0
2016/06/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6421,"4386,99936828806",5146,227,0,0,0,3554,1365,0,0,0,0
2016/06/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",729,0,"740,48",0,0,0,0,0,"740,48",0,0,0,0
2016/06/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2216,"2102,324699936829","2162,349968414403",0,0,0,0,0,"2162,35",0,0,0,0
2016/06/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2559,"2722,2867972204676","3149,5699305116864","2037,2","214,3",0,0,0,"577,46",0,"320,61",0,0
2016/06/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,3941,"1610,5748578648136","3939,579911560328","518,7","72,46",0,0,"1534,01","1245,17",0,"569,24",0,0
2016/06/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",6016,"6249,842072015162","5718,619962097284","732,14",0,0,0,"1742,82","3063,65",0,"180,01",0,0
2016/06/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2814,"2524,485154769425","2819,91989892609",0,0,0,0,0,"2819,92",0,0,0,0
2016/06/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",10452,"9562,956411876185","10506,839924194568","1652,87","509,46",0,"1578,69","1206,32","5209,54",0,"349,96",0,0
2016/06/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6502,"6592,545799115604","6501,579911560329",0,0,0,0,0,"6501,58",0,0,0,0
2016/06/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2304,"1185,0915982312065","1250,7800000000002","702,46",0,0,0,"403,03",0,0,"145,29",0,0
2016/06/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,10640,"10477,119393556537","10667,6","2463,97","549,05",0,0,"1588,3","6066,28",0,0,0,0
2016/06/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1209,"237,86481364497791",1174,0,0,0,0,"627,49","546,51",0,0,0,0
2016/06/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,3783,"3354,200884396715","3812,78989260897","1322,93",0,0,0,"402,68","1666,23",0,"420,95",0,0
2016/07/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,10658,"10930,221099178776","10666,21604548326","2508,6418","398,2691",0,0,"1524,6746","6234,6304",0,0,0,0
2016/07/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",7531,0,"5961,617182564751",0,0,0,0,"4975,4516","912,92482",0,0,"73,240682",0
2016/07/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1124,"1581,440303221731","1113,9229311433985",0,0,0,0,0,"1113,9229",0,0,0,0
2016/07/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2695,"3017,3720783322806","2636,967782691093",0,0,0,0,0,"2636,9677",0,0,0,0
2016/07/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3026,"3689,89260897031","2946,102337334176","2024,5104","256,27289",0,0,0,"593,506",0,"71,813013",0,0
2016/07/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,4649,"1754,301958307012","4654,289324068225","832,28048","183,31017",0,0,"1532,3689","1523,1964",0,"583,13329",0,0
2016/07/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",6807,"4860,341124447252","6566,60770688566","926,29185",0,0,0,"2476,1465","2842,6405",0,"321,52874",0,0
2016/07/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",1452,"4360,871762476311","1495,5401137081492",0,0,0,0,0,"1495,5401",0,0,0,0
2016/07/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",11348,"12332,798483891345","11378,117498420721","1722,0341","1214,5167",0,"1648,9071","1202,5015","5198,7997",0,"391,35818",0,0
2016/07/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6944,"7473,152242577385","6947,567909033481",0,0,0,0,0,"6947,5679",0,0,0,0
2016/07/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2479,"1676,5634870499052","1655,085281111813","740,36639",0,0,0,"697,40998",0,0,"217,3089",0,0
2016/07/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,11491,"12958,07959570436","11502,830069488313","2643,626","1166,5824",0,0,"1518,7618","6173,8597",0,0,0,0
2016/07/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1625,"2454,0998104864184","1792,8490208464939",0,0,0,0,"731,34554","1061,5034",0,0,0,0
2016/07/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4344,"4569,867340492736","4342,665824384081","1543,3986",0,0,0,"405,1295","1913,6323",0,"480,50536",0,0
2016/08/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11570,"13099,91156032849","11732,229943145925","2372,4699","395,91914",0,0,"2214,8704","6748,9703",0,0,0,0
2016/08/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",1760,"721,2507896399242","1747,8799747315222",0,0,0,0,"1747,8837",0,0,0,0,0
2016/08/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1180,"980,7201516108655","1175,8899936828807",0,0,0,0,0,"1175,8938",0,0,0,0
2016/08/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",3420,"3578,736576121289","3422,839924194567",0,0,0,0,0,"3422,8427",0,0,0,0
2016/08/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2669,"3778,1174984207205","2615,439924194567","1877,372","185,49589",0,0,0,"552,57106",0,0,0,0
2016/08/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5858,"6994,365129500948","5894,339987365762","742,56475","185,33164",0,0,"1637,2583","2731,3455",0,"597,83954",0,0
2016/08/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8807,"10174,49147188882","8761,11989892609","1079,4188",0,0,0,"4202,9564","3051,1813",0,"208,81869","218,74921",0
2016/08/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2247,"4960,2274162981685","2337,2199620972838",0,0,0,0,0,"2337,2204",0,0,0,0
2016/08/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",12982,"13369,84207201516","12973,778900821224","1921,3897","1180,5559",0,"1693,3417","2730,8907","5097,8774",0,"349,72836",0,0
2016/08/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7425,"7135,818066961466","7411,239924194568",0,0,0,0,0,"7411,2444",0,0,0,0
2016/08/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2050,"2079,5957043588123","2272,899936828806","1181,3013",0,0,0,"909,66519",0,0,"181,93",0,0
2016/08/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12403,"12567,391029690461","12396,850031585596","2610,9665","1206,1781",0,0,"2836,1212","5743,5881",0,0,0,0
2016/08/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1654,"2679,6715097915353","1630,649905243209",0,0,0,0,"1193,2659","437,38471",0,0,0,0
2016/08/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5287,"5549,298799747316","5277,6","1503,2975",0,0,0,"586,78458","2625,9759",0,"561,54137",0,0
2016/09/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11347,"13485,559065066329","11144,239924194568","2188,3","401,64",0,0,"2973,51","5580,79",0,0,0,0
2016/09/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6872,"8246,48136449779","6828,699936828806","301,72",0,0,0,"4522,92","2004,06",0,0,0,0
2016/09/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1153,"1221,9583070120025","1174,2899936828805",0,0,0,0,0,"1174,29",0,0,0,0
2016/09/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2733,"4050,397978521794","2710,600126342388",0,0,0,0,0,"2710,6",0,0,0,0
2016/09/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3006,"3723,0701200252684","2913,4899557801646","1908,81","219,38",0,0,0,"588,38",0,"196,92",0,0
2016/09/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5266,"6374,061907770057","5287,809981048642","707,78","220,43",0,0,"1483,68","2177,68",0,"698,24",0,0
2016/09/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8556,"8714,150347441568","8542,569930511687","770,57",0,0,0,"3113,46","4241,66",0,"416,88",0,0
2016/09/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2569,"4608,6923562855345","2555,649905243209",0,0,0,0,0,"2555,65",0,0,0,0
2016/09/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",12881,"13930,221099178776","13301,869867340494","1924,37","1001,55",0,"1996,82","2024,08","5785,51",0,"569,54",0,0
2016/09/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7410,"7584,33354390398","7516,109917877448",0,0,0,0,0,"7516,11",0,0,0,0
2016/09/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2083,"2020,214782059381","2024,0000000000002","1264,69",0,0,0,"617,81",0,0,"141,5",0,0
2016/09/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12180,"10809,475679090336","12287,139987365761","2661,12","1238,31",0,0,"2498,12","5889,59",0,0,0,0
2016/09/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1235,"2439,1661402400505","1273,2399241945673",0,0,0,0,"797,31","475,93",0,0,0,0
2016/09/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4884,"4954,1882501579275","4876,489955780164","1589,49",0,0,0,"509,84","2225,7",0,"551,46",0,0
2016/10/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11836,"9992,015161086545","11793,879974731522","2246,3171","395,79279",0,0,"2975,3216","6176,4497",0,0,0,0
2016/10/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",7109,"8633,076437144662","7112,699936828806","298,69867",0,0,0,"4587,8963","2226,1023",0,0,0,0
2016/10/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1151,"1648,704990524321","1141,26",0,0,0,0,0,"1141,26",0,0,0,0
2016/10/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2818,"3988,1869867340497","2801,4699936828806",0,0,0,0,0,2801,0,0,0,0
2016/10/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3105,"3903,385975994947","2987,4699936828806","2249,43","183,5",0,0,0,"554,54",0,0,0,0
2016/10/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5814,"6295,7043588123815","5810,469993682881","520,64","221,55",0,0,"2150,9","2216,32",0,"701,05",0,0
2016/10/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8895,"9248,27542640556","8560,339987365762","769,22",0,0,0,"3144,95","4214,09",0,"701,04864",0,0
2016/10/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2645,"4717,182564750474","2643,489955780164",0,0,0,0,0,"2643,487",0,0,0,0
2016/10/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13460,"13581,554011370814","13514,99936828806","1895,2242","1227,53",0,"1863,6007","1523,3354","6579,9494",0,"425,35691",0,0
2016/10/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7703,"7537,5868603916615","7708,149968414403",0,0,0,0,0,"7708,149",0,0,0,0
2016/10/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2502,"1215,4137713202779",1271,"664,56",0,0,0,"250,15792",0,0,"356,28553",0,0
2016/10/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12669,"6658,104864181933","12651,768793430196","2468,4017","1193,3796",0,0,"2558,686","6431,3076",0,0,0,0
2016/10/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1669,"2427,479469361971","1556,849905243209",0,0,0,0,"500,98547","1055,8686",0,0,0,0
2016/10/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5331,"5099,229311433986","5310,119898926089","1688,566",0,0,0,"475,62855","2515,0979",0,"630,82754",0,0
2016/11/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11858,10283,"11821,220000000001","2324,32","406,34",0,0,"3045,03","6045,53",0,0,0,0
2016/11/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",7770,"6805,685407","7639,490000000001","299,96",0,0,0,"5002,02","2337,51",0,0,0,0
2016/11/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1134,"981,4655717","1124,54",0,0,0,0,0,"1124,54",0,0,0,0
2016/11/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2793,"3730,549589","2773,05",0,0,0,0,0,"2773,05",0,0,0,0
2016/11/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3079,"3524,775742","2829,8399999999997","1950,37","220,24",0,0,0,"513,61",0,"145,62",0,0
2016/11/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5853,"6099,810486","5843,29","592,43","109,06",0,0,"2164,79","2284,84",0,"692,17",0,0
2016/11/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8831,"8766,342388","8684,720000000001","999,97",0,0,0,"3008,52","4184,89",0,"418,33","73,01",0
2016/11/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2621,"4475,186355","2639,32",0,0,0,0,,"2639,32",0,0,0,0
2016/11/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",12779,"13623,25963","13164,990000000002","2206,76","1231,51",0,"1722,07","1531,23","6012,56",0,"460,86",0,0
2016/11/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7561,"7110,549589","7555,27",0,0,0,0,0,"7555,27",0,0,0,0
2016/11/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2500,"2276,689829","2280,48","1594,44",0,0,0,"504,11",0,0,"181,93",0,0
2016/11/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12515,"12694,37776","12527,58","2657,88","1153,42",0,0,"2506,94","6209,34",0,0,0,0
2016/11/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1649,"1867,795325","1752,23",0,0,0,0,"507,63","1244,6",0,0,0,0
2016/11/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5370,"4788,768162","5350,12","1427,47",0,0,0,"514,34","2863,32",0,"544,99",0,0
2016/12/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,13075,"11713,126974099812","13095,259633607075","2369,4504","581,42766",0,0,"2998,4965","7145,8875",0,0,0,0
2016/12/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",8357,"4455,072646873026","7653,759949463045","371,92672",0,0,0,"6276,8919","1004,9399",0,0,0,0
2016/12/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1228,"1154,3272267845862","1244,8",0,0,0,0,0,"1244,801",0,0,0,0
2016/12/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",3064,"3288,4144030322177","3031,1399873657615",0,0,0,0,0,"3031,1433",0,0,0,0
2016/12/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3380,"3110,170562223626",3152,"1949,6272","402,55211",0,0,0,"582,41313",0,"217,40998",0,0
2016/12/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6697,"6254,579911560329","6713,84990524321","590,87807","257,68793",0,0,"2458,5723","2697,5994",0,"709,10928",0,0
2016/12/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",9718,"8085,420088439671","8638,839924194568","771,00442",0,0,0,"3003,487","4196,2476",0,"521,9204","146,17814",0
2016/12/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2873,"2749,4377763739735","2873,619962097284",0,0,0,0,0,"2873,6197",0,0,0,0
